OBJECTID,SchoolId,EfClass,Tract,YearBuilt,NumStories,Cost,Area,Latitude,Longitude,HUSBT,SO,Name,Address,City,Zipcode,Statea,Contact,PhoneNumber,NumStudents,BackupPower,ShelterCapacity,District,Kitchen
2603,HI001707,EFS1,15003008701,1988,2,5113800,17046,21.387585,-157.993974,MERBL,EDU1,Waipahu High - Bldg U,94-1211 FARRINGTON HWY,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
2604,HI001708,EFS1,15003008703,1987,2,3226200,10754,21.380558,-158.012875,MERBL,EDU1,Waipahu Intermediate - Bldg C,94-427 FARRINGTON HWY,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
2605,HI001709,EFS1,15003008703,1996,2,3313500,11045,21.380558,-158.012875,MERBL,EDU1,Waipahu Intermediate - Bldg E,94-427 FARRINGTON HWY,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
2606,HI001710,EFS1,15003001802,1951,1,1900800,6336,21.273255,-157.818276,MERBL,EDU1,Jefferson Elem - Bldg C,324 KAPAHULU AVE,HONOLULU,96815,HI,NULL,NULL,0,0,0,NULL,0
2607,HI001711,EFS1,15003001802,1973,1,2437200,8124,21.273255,-157.818276,MERBL,EDU1,Jefferson Elem - Bldg L,324 KAPAHULU AVE,HONOLULU,96815,HI,NULL,NULL,0,0,0,NULL,0
2608,HI001712,EFS1,15003001802,1973,1,1429200,4764,21.273255,-157.818276,MERBL,EDU1,Jefferson Elem - Bldg M,324 KAPAHULU AVE,HONOLULU,96815,HI,NULL,NULL,0,0,0,NULL,0
2609,HI001713,EFS1,15003001802,1973,1,1429200,4764,21.273255,-157.818276,MERBL,EDU1,Jefferson Elem - Bldg N,324 KAPAHULU AVE,HONOLULU,96815,HI,NULL,NULL,0,0,0,NULL,0
2610,HI001714,EFS1,15003001802,1973,1,1429200,4764,21.273255,-157.818276,MERBL,EDU1,Jefferson Elem - Bldg O,324 KAPAHULU AVE,HONOLULU,96815,HI,NULL,NULL,0,0,0,NULL,0
2611,HI001715,EFS1,15003001802,1973,1,3014400,10048,21.273255,-157.818276,MERBL,EDU1,Jefferson Elem - Bldg Q,324 KAPAHULU AVE,HONOLULU,96815,HI,NULL,NULL,0,0,0,NULL,0
2612,HI001716,EFS1,15003001802,1975,2,3161200,18064,21.273255,-157.818276,WSF2,EDU1,Jefferson Elem - Bldg R,324 KAPAHULU AVE,HONOLULU,96815,HI,NULL,NULL,0,0,0,NULL,0
2613,HI001717,EFS1,15003003500,1967,1,2384400,7948,21.302108,-157.843755,MERBL,EDU1,Kaahumanu Elem - Bldg C,1141 KINAU ST,HONOLULU,96814,HI,NULL,NULL,0,0,0,NULL,0
2614,HI001718,EFS1,15003009400,1958,1,1857300,6191,21.494287,-158.036533,MERBL,EDU1,Kaala Elementary - Bldg A,130 CALIFORNIA AVE,WAHIAWA,96786,HI,NULL,NULL,0,0,0,NULL,0
2615,HI001719,EFS1,15003009400,1959,2,3795300,12651,21.494287,-158.036533,MERBL,EDU1,Kaala Elementary - Bldg D,130 CALIFORNIA AVE,WAHIAWA,96786,HI,NULL,NULL,0,0,0,NULL,0
2616,HI001720,EFS1,15003006301,1956,1,998400,3328,21.344648,-157.869226,MERBL,EDU1,Kaewai Elementary - Bldg A,1929 KAM IV RD,HONOLULU,96819,HI,NULL,NULL,0,0,0,NULL,0
2617,HI001721,EFS1,15003006301,1956,1,998400,3328,21.344648,-157.869226,MERBL,EDU1,Kaewai Elementary - Bldg B,1929 KAM IV RD,HONOLULU,96819,HI,NULL,NULL,0,0,0,NULL,0
2618,HI001722,EFS1,15003006301,1956,1,998400,3328,21.344648,-157.869226,MERBL,EDU1,Kaewai Elementary - Bldg C,1929 KAM IV RD,HONOLULU,96819,HI,NULL,NULL,0,0,0,NULL,0
2619,HI001723,EFS1,15003006301,1956,1,1102800,3676,21.344648,-157.869226,MERBL,EDU1,Kaewai Elementary - Bldg D,1929 KAM IV RD,HONOLULU,96819,HI,NULL,NULL,0,0,0,NULL,0
2620,HI001724,EFS1,15003006301,1956,1,1069500,3565,21.344648,-157.869226,MERBL,EDU1,Kaewai Elementary - Bldg E,1929 KAM IV RD,HONOLULU,96819,HI,NULL,NULL,0,0,0,NULL,0
2621,HI001725,EFS1,15003006301,1956,1,1069500,3565,21.344648,-157.869226,MERBL,EDU1,Kaewai Elementary - Bldg F,1929 KAM IV RD,HONOLULU,96819,HI,NULL,NULL,0,0,0,NULL,0
2622,HI001726,EFS1,15003006301,1963,1,1257300,4191,21.344648,-157.869226,MERBL,EDU1,Kaewai Elementary - Bldg G,1929 KAM IV RD,HONOLULU,96819,HI,NULL,NULL,0,0,0,NULL,0
2623,HI001727,EFS1,15003006301,1970,1,910200,3034,21.344648,-157.869226,MERBL,EDU1,Kaewai Elementary - Bldg K,1929 KAM IV RD,HONOLULU,96819,HI,NULL,NULL,0,0,0,NULL,0
2624,HI001728,EFS1,15003000500,1958,1,1616700,5389,21.27322,-157.78448,MERBL,EDU1,Kahala Elementary - Bldg A,4559 KILAUEA AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2625,HI001729,EFS1,15001021604,1988,1,19601.22,67.34100342,19.61354,-155.97978,MERBL,EDU1,KAHAKAI ELEMENTARY SCHOOL,76-147 ROYAL POINCIANA DRIVE,KAILUA KONA,NULL,HI,NULL,(808) 327-4313,623,0,0,NULL,0
2626,HI001730,EFS1,15003000500,1955,1,1070400,3568,21.27322,-157.78448,MERBL,EDU1,Kahala Elementary - Bldg B,4559 KILAUEA AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2627,HI001731,EFS1,15009030404,1989,2,29682.48,102.2860031,20.85297,-156.32537,MERBL,EDU1,KALAMA INTERMEDIATE SCHOOL,120 MAKANI ROAD,MAKAWAO,NULL,HI,NULL,(808) 572-7719,945,0,0,NULL,0
2628,HI001732,EFS1,15003000500,1955,1,1248900,4163,21.27322,-157.78448,MERBL,EDU1,Kahala Elementary - Bldg C,4559 KILAUEA AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2629,HI001733,EFS1,15001021106,1964,1,9890.77,35.30099869,19.51461,-154.90462,WSF1,EDU1,PAHOA ELEMENTARY SCHOOL,15-3030 PUNA ROAD,PAHOA,NULL,HI,NULL,(808) 965-2141,342,0,0,NULL,0
2630,HI001734,EFS1,15003000500,1954,1,1713600,5712,21.27322,-157.78448,MERBL,EDU1,Kahala Elementary - Bldg D,4559 KILAUEA AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2631,HI001735,EFS1,15001021504,1985,1,21322.48,90.61399841,19.67408,-155.98765,MERBL,EDU1,KEALAKEHE INTERMEDIATE SCHOOL,74-5062 ONIPAA STREET,KAILUA KONA,NULL,HI,NULL,(808) 327-4314,965,0,0,NULL,0
2632,HI001736,EFS1,15003000500,1956,1,2644200,8814,21.27322,-157.78448,MERBL,EDU1,Kahala Elementary - Bldg E,4559 KILAUEA AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2633,HI001737,EFS1,15003000500,1956,1,2152800,7176,21.27322,-157.78448,MERBL,EDU1,Kahala Elementary - Bldg G,4559 KILAUEA AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2634,HI001738,EFS1,15009031402,1984,1,14454.01,50.94900131,20.88945,-156.66701,MERBL,EDU1,NAHIENAENA ELEMENTARY SCHOOL,816 NIHEU STREET,LAHAINA,NULL,HI,NULL,(808) 662-4020,662,0,0,NULL,0
2635,HI001739,EFS1,15003010303,1963,1,1929000,6430,21.457379,-157.845865,MERBL,EDU1,Kahaluu Elementary - Bldg A,47-248 WAIHEE RD,KANEOHE,96744,HI,NULL,NULL,0,0,0,NULL,0
2636,HI001740,EFS1,15009030707,1991,1,15514.18,56.99900055,20.75143,-156.45121,MERBL,EDU1,LOKELANI INTERMEDIATE SCHOOL,250-A EAST LIPOA STREET,KIHEI,NULL,HI,NULL,(808) 875-6800,762,0,0,NULL,0
2637,HI001741,EFS1,15003010303,1967,1,3928800,13096,21.457379,-157.845865,MERBL,EDU1,Kahaluu Elementary - Bldg B,47-248 WAIHEE RD,KANEOHE,96744,HI,NULL,NULL,0,0,0,NULL,0
2638,HI001742,EFS1,15001020202,1980,1,6549.68,0,19.72489,-155.09751,MERBL,EDU1,HILO UNION ELEM SCHOOL,506 WAIANUENUE AVENUE,HILO,NULL,HI,NULL,(808) 933-0900,529,0,0,NULL,0
2639,HI001743,EFS1,15003011105,1957,1,1464400,8368,21.395074,-157.74136,WSF1,EDU1,Kailua Elementary - Bldg H,315 KUULEI RD,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2640,HI001744,EFS1,15001021502,1954,1,2923.72,18.4489994,19.62176,-155.95145,WSF1,EDU1,HOLUALOA ELEMENTARY SCHOOL,76-5957 MAMALAHOA HIGHWAY,HOLUALOA,NULL,HI,NULL,(808) 322-4800,451,0,0,NULL,0
2641,HI001745,EFS1,15003011105,1951,1,799800,2666,21.395074,-157.74136,MERBL,EDU1,Kailua Elementary - Bldg J,315 KUULEI RD,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2642,HI001746,EFS1,15001021300,1980,1,1876.5,0,19.4522,-155.88235,MERBL,EDU1,HONAUNAU ELEMENTARY SCHOOL,83-5360 MAMALAHOA HIGHWAY,CAPTAIN COOK,NULL,HI,NULL,(808) 328-2727,135,0,0,NULL,0
2643,HI001747,EFS1,15003011103,1960,2,3975300,13251,21.384813,-157.748181,MERBL,EDU1,Kailua High - Bldg A,451 ULUMANU DR,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2644,HI001748,EFS1,15001021902,1986,1,2197.04,13.56599998,20.07618,-155.46638,MERBL,EDU1,HONOKAA HIGH SCHOOL,45-527 PAKALANA STREET,HONOKAA,NULL,HI,NULL,(808) 775-8800,835,0,0,NULL,0
2645,HI001749,EFS1,15003011103,1958,2,3884400,12948,21.384813,-157.748181,MERBL,EDU1,Kailua High - Bldg B,451 ULUMANU DR,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2646,HI001750,EFS1,15001021300,1962,1,5122.15,0,19.39619,-155.88105,WSF1,EDU1,HOOKENA ELEMENTARY SCHOOL,86-4355 MAMALAHOA HIGHWAY,CAPTAIN COOK,NULL,HI,NULL,(808) 328-2710,141,0,0,NULL,0
2647,HI001751,EFS1,15003011103,1958,2,4184400,13948,21.384813,-157.748181,MERBL,EDU1,Kailua High - Bldg C,451 ULUMANU DR,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2648,HI001752,EFS1,15001020100,1960,1,4792.72,0,19.7947,-155.097,MERBL,EDU1,KALANIANAOLE ELEM & INTER,27-330 OLD MAMALAHOA HIGHWAY,PAPAIKOU,NULL,HI,NULL,(808) 964-9700,371,0,0,NULL,0
2649,HI001753,EFS1,15003011103,1959,2,5250000,17500,21.384813,-157.748181,MERBL,EDU1,Kailua High - Bldg D,451 ULUMANU DR,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2650,HI001754,EFS1,15001020400,1963,1,5237.52,0,19.71718,-155.08049,MERBL,EDU1,KAPIOLANI ELEMENTARY SCHOOL,966 KILAUEA AVENUE,HILO,NULL,HI,NULL,(808) 974-4160,411,0,0,NULL,0
2651,HI001755,EFS1,15003011103,1959,2,5150400,17168,21.384813,-157.748181,MERBL,EDU1,Kailua High - Bldg E,451 ULUMANU DR,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2652,HI001756,EFS1,15001021202,1957,1,18504.02,71.1969986,19.20383,-155.47713,MERBL,EDU1,KA'U HIGH & PAHALA ELEMENTARY,96-3150 PIKAKE STREET,PAHALA,NULL,HI,NULL,(808) 928-2088,502,0,0,NULL,0
2653,HI001757,EFS1,15003011103,1962,2,3001200,10004,21.384813,-157.748181,MERBL,EDU1,Kailua High - Bldg F,451 ULUMANU DR,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2654,HI001758,EFS1,15001020801,1973,1,7453.12,23.38899994,19.68849,-155.13894,MERBL,EDU1,KAUMANA ELEMENTARY SCHOOL,1710 KAUMANA DRIVE,HILO,NULL,HI,NULL,(808) 974-4190,227,0,0,NULL,0
2655,HI001759,EFS1,15003011103,1962,1,1361400,4538,21.384813,-157.748181,MERBL,EDU1,Kailua High - Bldg Q,451 ULUMANU DR,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2656,HI001760,EFS1,15001021013,1970,1,27879.07,104.6839981,19.62361,-155.04097,MERBL,EDU1,KEAAU MIDDLE SCHOOL,16-565 KEAAU-PAHOA ROAD,KEAAU,NULL,HI,NULL,(808) 966-9313,633,0,0,NULL,0
2657,HI001761,EFS1,15003011103,1969,1,875000,5000,21.384813,-157.748181,WSF1,EDU1,Kailua High - Bldg T,451 ULUMANU DR,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2658,HI001762,EFS1,15001021504,1976,1,20938.74,67.54399872,19.67456,-155.98625,MERBL,EDU1,KEALAKEHE ELEMENTARY SCHOOL,74-5118 KEALAKAA STREET,KAILUA KONA,NULL,HI,NULL,(808) 327-4308,969,0,0,NULL,0
2659,HI001763,EFS1,15003011105,1953,1,2599450,14854,21.394057,-157.736191,WSF1,EDU1,Kailua Intermediate - Bldg A,211 KUULEI RD,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2660,HI001764,EFS1,15001020600,1963,1,3447.2,0,19.73187,-155.0481,MERBL,EDU1,KEAUKAHA ELEMENTARY SCHOOL,240 DESHA AVENUE,HILO,NULL,HI,NULL,(808) 974-4181,250,0,0,NULL,0
2661,HI001765,EFS1,15003011105,1953,1,8670300,28901,21.394057,-157.736191,MERBL,EDU1,Kailua Intermediate - Bldg B,211 KUULEI RD,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2662,HI001766,EFS1,15001021800,1953,1,8804.93,65.79299927,20.2338,-155.803,WSF1,EDU1,KOHALA HIGH SCHOOL,54-3611 AKONI PULE HIGHWAY,KAPAAU,NULL,HI,NULL,(808) 889-7117,285,0,0,NULL,0
2663,HI001767,EFS1,15003011105,1955,1,7069500,23565,21.394057,-157.736191,MERBL,EDU1,Kailua Intermediate - Bldg C,211 KUULEI RD,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2664,HI001768,EFS1,15001021402,1963,1,7105.68,0,19.51161,-155.9215,MERBL,EDU1,KONAWAENA ELEMENTARY SCHOOL,81-901 Onouli Road,KEALAKEKUA,NULL,HI,NULL,(808) 323-4555,579,0,0,NULL,0
2665,HI001769,EFS1,15003011105,1970,1,3874800,12916,21.394057,-157.736191,MERBL,EDU1,Kailua Intermediate - Bldg H,211 KUULEI RD,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2666,HI001770,EFS1,15001021402,1969,1,39426.05,132.1589966,19.51161,-155.9215,CERBL,EDU1,KONAWAENA HIGH SCHOOL,81-1043 KONAWAENA SCHOOL ROAD,KEALAKEKUA,NULL,HI,NULL,(808) 323-4500,929,0,0,NULL,0
2667,HI001771,EFS1,15003008302,1978,1,1131375,6465,21.319207,-158.009188,WSF1,EDU1,Kaimiloa Elem - Bldg B,91-1028 KAUNOLU ST,EWA BEACH,96706,HI,NULL,NULL,0,0,0,NULL,0
2668,HI001772,EFS1,15001022102,1963,1,3753,0,19.9784,-155.221,MERBL,EDU1,LAUPAHOEHOE COM CHARTER,35-2065 OLD MAMALAHOA HIGHWAY,LAUPAHOEHOE,NULL,HI,NULL,(808) 962-2200,225,0,0,NULL,0
2669,HI001773,EFS1,15001021010,1994,1,2852.28,0,19.549,-155.108,WSF1,EDU1,WATERS OF LIFE PUBLIC CHARTER ,18-1355 Volcano Rd,MOUNTAIN VIEW,NULL,HI,NULL,(808) 935-5882,171,0,0,NULL,0
2670,HI001774,EFS1,15003000700,1960,2,3019200,10064,21.26989,-157.79698,MERBL,EDU1,Kaimuki Middle - Bldg K,4031 KILAUEA AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2671,HI001775,EFS1,15001021507,1994,1,11676,0,19.86379,-155.90752,MERBL,EDU1,WEST HAWAII EXP ACADEMY PUB CHA,73-4460 QUEEN KAAHUMANU  #105,KAILUA KONA,NULL,HI,NULL,(808) 327-4751,146,0,0,NULL,0
2672,HI001776,EFS1,15007040500,1983,1,13983.4,0,21.97948,-159.36976,MERBL,EDU1,KAMAKAHELEI MIDDLE SCHOOL,4431 NOHOU STREET,LIHUE,NULL,HI,NULL,(808) 241-3200,926,0,0,NULL,0
2673,HI001777,EFS1,15003000700,1963,1,1029600,3432,21.26989,-157.79698,MERBL,EDU1,Kaimuki Middle - Bldg L,4031 KILAUEA AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2674,HI001778,EFS1,15003000700,1956,1,1808400,6028,21.26989,-157.79698,MERBL,EDU1,Kaimuki Middle - Bldg N,4031 KILAUEA AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2675,HI001779,EFS1,15001021800,1983,1,3569.52,0,20.2014,-155.7864,WSF1,EDU1,KOHALA MIDDLE SCHOOL,53-4155 AKONI PULE HWY,KAPAAU,NULL,HI,NULL,(808) 889-7119,214,0,0,NULL,0
2676,HI001780,EFS1,15003000700,1967,1,268800,896,21.26989,-157.79698,MERBL,EDU1,Kaimuki Middle - Bldg P1,4031 KILAUEA AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2677,HI001781,EFS1,15001021702,1984,1,8284.4,0,20.02253,-155.6731,MERBL,EDU1,WAIMEA MIDDLE SCHOOL,67-1229 MAMALAHOA HWY,KAMUELA,NULL,HI,NULL,(808) 887-6090,516,0,0,NULL,0
2678,HI001782,EFS1,15007040900,1951,2,3686.28,0,21.97,-159.712,WSF1,EDU1,KULA AUPUNI NI'IHAU A KA,8315 Kekaha Rd # P,KEKAHA,NULL,HI,NULL,(808) 337-2022,221,0,0,NULL,0
2679,HI001783,EFS1,15003000700,1967,1,268800,896,21.26989,-157.79698,MERBL,EDU1,Kaimuki Middle - Bldg P2,4031 KILAUEA AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2680,HI001784,EFS1,15003000700,1967,1,268800,896,21.26989,-157.79698,MERBL,EDU1,Kaimuki Middle - Bldg P3,4031 KILAUEA AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2681,HI001785,EFS1,15003000700,1967,1,268800,896,21.26989,-157.79698,MERBL,EDU1,Kaimuki Middle - Bldg P4,4031 KILAUEA AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2682,HI001786,EFS1,15003000700,1969,1,1737300,5791,21.26989,-157.79698,MERBL,EDU1,Kaimuki Middle - Bldg R,4031 KILAUEA AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2683,HI001787,EFS1,15003010904,1955,1,1768800,5896,21.412875,-157.748302,MERBL,EDU1,Kainalu Elementary - Bldg D,165 KAIHOLU ST,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2684,HI001788,EFS1,15003010904,1955,1,1768800,5896,21.412875,-157.748302,MERBL,EDU1,Kainalu Elementary - Bldg E,165 KAIHOLU ST,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2685,HI001789,EFS1,15003010904,1954,1,156800,896,21.412875,-157.748302,WSF1,EDU1,Kainalu Elementary - Bldg P1,165 KAIHOLU ST,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2686,HI001790,EFS1,15003010904,1954,1,156800,896,21.412875,-157.748302,WSF1,EDU1,Kainalu Elementary - Bldg P2,165 KAIHOLU ST,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2687,HI001791,EFS1,15003010904,1954,1,156800,896,21.412875,-157.748302,WSF1,EDU1,Kainalu Elementary - Bldg P3,165 KAIHOLU ST,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2688,HI001792,EFS1,15001021604,1951,1,1737.5,0,19.61354,-155.97978,WSF1,EDU1,INNOVATIONS PUBLIC CHARTER,76-147A ROYAL POINCIANA DR,KAILUA-KONA,NULL,HI,NULL,(808) 327-6205,125,0,0,NULL,0
2689,HI001793,EFS1,15003010904,1954,1,156800,896,21.412875,-157.748302,WSF1,EDU1,Kainalu Elementary - Bldg P4,165 KAIHOLU ST,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2690,HI001794,EFS1,15001020600,1951,1,1167,0,19.73476,-155.03677,WSF1,EDU1,KE ANA LA'AHANA PUBLIC CHARTER ,162 Baker Ave,HILO,NULL,HI,NULL,(808) 961-6228,98,0,0,NULL,0
2691,HI001795,EFS1,15003000105,1971,3,6309000,21030,21.284778,-157.695995,MERBL,EDU1,Kaiser High - Bldg A,511 LUNALILO HOME RD,HONOLULU,96825,HI,NULL,NULL,0,0,0,NULL,0
2692,HI001796,EFS1,15009030706,1984,1,11676,0,20.77863,-156.45683,MERBL,EDU1,KIHEI PUBLIC CHARTER HIGH SCHOOL,300 OHUKAI ROAD  #214,KIHEI,NULL,HI,NULL,(808) 875-0700,474,0,0,NULL,0
2693,HI001797,EFS1,15007040900,1972,1,1668,0,21.975,-159.71955,WSF1,EDU1,KE KULA NI'IHAU O KEKAHA LC,8135 KEKAHA ROAD,KEKAHA,NULL,HI,NULL,(808) 337-0481,32,0,0,NULL,0
2694,HI001798,EFS1,15003000105,1971,1,1262975,7217,21.284778,-157.695995,WSF1,EDU1,Kaiser High - Bldg B,511 LUNALILO HOME RD,HONOLULU,96825,HI,NULL,NULL,0,0,0,NULL,0
2695,HI001799,EFS1,15003000105,1972,3,3753900,12513,21.284778,-157.695995,MERBL,EDU1,Kaiser High - Bldg C,511 LUNALILO HOME RD,HONOLULU,96825,HI,NULL,NULL,0,0,0,NULL,0
2696,HI001800,EFS1,15001021011,1972,2,1904.3,0,19.45611,-155.19366,WSF1,EDU1,THE VOLCANO SCH OF ARTS & SCI,99-128 OLD VOLCANO ROAD,VOLCANO,NULL,HI,NULL,(808) 985-9800,137,0,0,NULL,0
2697,HI001801,EFS1,15003000105,1972,3,1662300,5541,21.284778,-157.695995,MERBL,EDU1,Kaiser High - Bldg E,511 LUNALILO HOME RD,HONOLULU,96825,HI,NULL,NULL,0,0,0,NULL,0
2698,HI001802,EFS1,15001021106,1977,1,2518.68,0,19.49737,-154.95244,WSF1,EDU1,HAWAII ACADEMY OF ARTS & SCIENCES PCS,15-2874 PAHOA VILLAGE ROAD,PAHOA,NULL,HI,NULL,(808) 965-3730,151,0,0,NULL,0
2699,HI001803,EFS1,15003000105,1973,2,3260700,10869,21.284778,-157.695995,MERBL,EDU1,Kaiser High - Bldg G,511 LUNALILO HOME RD,HONOLULU,96825,HI,NULL,NULL,0,0,0,NULL,0
2700,HI001804,EFS1,15003005800,1977,1,1312500,4375,21.328319,-157.876619,MERBL,EDU1,Kalakaua Middle - Bldg U,821 KALIHI ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2701,HI001805,EFS1,15003000402,1958,2,3402300,11341,21.278553,-157.774256,MERBL,EDU1,Kalani High - Bldg A,4686 KALANIANAOLE HWY,HONOLULU,96821,HI,NULL,NULL,0,0,0,NULL,0
2702,HI001806,EFS1,15003000402,1958,2,4620000,15400,21.278553,-157.774256,MERBL,EDU1,Kalani High - Bldg B,4686 KALANIANAOLE HWY,HONOLULU,96821,HI,NULL,NULL,0,0,0,NULL,0
2703,HI001807,EFS1,15003000402,1960,2,5931600,19772,21.278553,-157.774256,MERBL,EDU1,Kalani High - Bldg C,4686 KALANIANAOLE HWY,HONOLULU,96821,HI,NULL,NULL,0,0,0,NULL,0
2704,HI001808,EFS1,15003000402,1960,2,4857900,16193,21.278553,-157.774256,MERBL,EDU1,Kalani High - Bldg D,4686 KALANIANAOLE HWY,HONOLULU,96821,HI,NULL,NULL,0,0,0,NULL,0
2705,HI001809,EFS1,15003000402,1963,2,4359000,14530,21.278553,-157.774256,MERBL,EDU1,Kalani High - Bldg E,4686 KALANIANAOLE HWY,HONOLULU,96821,HI,NULL,NULL,0,0,0,NULL,0
2706,HI001810,EFS1,15003000402,1958,1,1140000,3800,21.278553,-157.774256,MERBL,EDU1,Kalani High - Bldg F,4686 KALANIANAOLE HWY,HONOLULU,96821,HI,NULL,NULL,0,0,0,NULL,0
2707,HI001811,EFS1,15003000402,1960,1,1376400,4588,21.278553,-157.774256,MERBL,EDU1,Kalani High - Bldg K,4686 KALANIANAOLE HWY,HONOLULU,96821,HI,NULL,NULL,0,0,0,NULL,0
2708,HI001812,EFS1,15003000402,1969,2,3219900,10733,21.278553,-157.774256,MERBL,EDU1,Kalani High - Bldg N,4686 KALANIANAOLE HWY,HONOLULU,96821,HI,NULL,NULL,0,0,0,NULL,0
2709,HI001813,EFS1,15003008905,1989,2,2511600,8372,21.391223,-158.02813,MERBL,EDU1,Kaleiopuu Elementary - Bldg D,94-665 KAAHOLO ST,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
2710,HI001814,EFS1,15003008905,1989,2,2553300,8511,21.391223,-158.02813,MERBL,EDU1,Kaleiopuu Elementary - Bldg E,94-665 KAAHOLO ST,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
2711,HI001815,EFS1,15003008905,1989,2,2524800,8416,21.391223,-158.02813,MERBL,EDU1,Kaleiopuu Elementary - Bldg F,94-665 KAAHOLO ST,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
2712,HI001816,EFS1,15003008905,1990,2,2652900,8843,21.391223,-158.02813,MERBL,EDU1,Kaleiopuu Elementary - Bldg G,94-665 KAAHOLO ST,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
2713,HI001817,EFS1,15003008905,1993,2,3120000,10400,21.391223,-158.02813,MERBL,EDU1,Kaleiopuu Elementary - Bldg H,94-665 KAAHOLO ST,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
2714,HI001818,EFS1,15003008905,1994,1,142100,812,21.391223,-158.02813,WSF1,EDU1,Kaleiopuu Elementary - Bldg P7,94-665 KAAHOLO ST,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
2715,HI001819,EFS1,15003006500,1954,3,3414950,19514,21.353016,-157.860994,WMUH3,EDU1,Kalihi Elementary - Bldg A,2471 KULA KOLEA DR,HONOLULU,96819,HI,NULL,NULL,0,0,0,NULL,0
2716,HI001820,EFS1,15003006500,1954,3,2572150,14698,21.353016,-157.860994,WMUH3,EDU1,Kalihi Elementary - Bldg B,2472 KULA KOLEA DR,HONOLULU,96819,HI,NULL,NULL,0,0,0,NULL,0
2717,HI001821,EFS1,15003005800,1964,1,1256100,4187,21.326556,-157.87809,MERBL,EDU1,Kalihi Kai Elementary - Bldg B,821 KALIHI ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2718,HI001822,EFS1,15003005800,1958,2,2630400,8768,21.326556,-157.87809,MERBL,EDU1,Kalihi Kai Elementary - Bldg C,821 KALIHI ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2719,HI001823,EFS1,15003005800,1961,2,2780400,9268,21.326556,-157.87809,MERBL,EDU1,Kalihi Kai Elementary - Bldg H,821 KALIHI ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2720,HI001824,EFS1,15003005800,1965,2,2780400,9268,21.326556,-157.87809,MERBL,EDU1,Kalihi Kai Elementary - Bldg I,821 KALIHI ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
