Name,Address,City,Zipcode,Statea,Building_Cost,Content_Cost,Building_Area,HUSBT,YearBuilt,NumStories,SchoolId,EfClass,Tract,Y,X,Occupancy
Straub Kaneohe FH,46-56 Kamehameha Hwy,Kaneohe,96744,HI,8400000,12600000,27782,MERBL,1982,2,HI000073,EFHM,15003010507,21.42082,-157.80569,COM6
Straub Kaneohe FH,46-56 Kamehameha Hwy,Kaneohe,96744,HI,8400000,12600000,27782,MERBL,1982,1,HI000074,EFHM,15003010507,21.42082,-157.80569,COM6
Straub Kapolei FH,91-599 Farrington Hwy,Kapolei,96707,HI,8400000,12600000,27782,WSF2,1999,2,HI000094,EFHM,15003011500,21.33922,-158.07581,COM6
Straub Mililani FH,95-1249 Meheula Pkwy,Mililani,96789,HI,8400000,12600000,27782,MERBL,1987,1,HI000099,EFHM,15003008917,21.45491,-158.00691,COM6
Straub Mililani FH,95-1249 Meheula Pkwy,Mililani,96789,HI,8400000,12600000,27782,MERBL,1987,2,HI000100,EFHM,15003008917,21.45491,-158.00691,COM6
Straub Mililani FH,95-1249 Meheula Pkwy,Mililani,96789,HI,8400000,12600000,27782,MERBL,1987,1,HI000101,EFHM,15003008917,21.45491,-158.00691,COM6
Straub Mililani FH,95-1249 Meheula Pkwy,Mililani,96789,HI,8400000,12600000,27782,MERBL,1987,1,HI000102,EFHM,15003008917,21.45491,-158.00691,COM6
Straub Mililani FH,95-1249 Meheula Pkwy,Mililani,96789,HI,8400000,12600000,27782,MERBL,1988,1,HI000103,EFHM,15003008917,21.45491,-158.00691,COM6
Straub Mililani FH,95-1249 Meheula Pkwy,Mililani,96789,HI,8400000,12600000,27782,MERBL,1993,1,HI000104,EFHM,15003008917,21.45491,-158.00691,COM6
Straub Pearl Ridge,98-151 Pali Momi St,Aiea,96701,HI,8400000,12600000,27782,MERBL,1977,2,HI000106,EFHM,15003007808,21.3818,-157.9398,COM6
Straub Pearl Ridge,98-151 Pali Momi St,Aiea,96701,HI,8400000,12600000,27782,MERBL,1977,1,HI000107,EFHM,15003007808,21.3818,-157.9398,COM6
Wahiawa Clinic,910 California Ave,Wahiawa,96786,HI,8400000,12600000,27782,WSF1,NULL,1,HI000082,EFHM,15003009300,21.49805,-158.02548,COM6
Waianae Health Center,86-234 Farrington Hwy,Waianae,96792,HI,8400000,12600000,27782,WSF1,1969,1,HI000083,EFHM,15003009703,21.43005,-158.1808,COM6
Waipahu Clinic,94-275 Mokuola St,Waipahu,96797,HI,8400000,12600000,27782,CERBL,1993,3,HI000095,EFHM,15003008702,21.38569,-158.00287,COM6
Waipahu Clinic,94-275 Mokuola St,Waipahu,96797,HI,8400000,12600000,27782,CERBL,1998,1,HI000096,EFHM,15003008702,21.38569,-158.00287,COM6
Windward Health Center,45-691 Keaahala Rd,Kaneohe,96744,HI,8400000,12600000,27782,WSF1,NULL,1,HI000071,EFHM,15003010503,21.40874,-157.81053,COM6
SAMUEL MAHELONA MEMORIAL HOSP,4800 KAWAIHAU ROAD,KAPAA,96746,HI,8400000,12600000,27782,WSF1,1986,1,HI000202,EFHM,15007040300,22.0902,-159.3169,COM6
Molokai GH - Phase 2,280 Homeolu Place,Kaunakakai,96748,HI,7590000,11385000,25103,MECBL,2005,1,HI000194,EFHS,15009031700,21.094041,-157.01735,COM6
Lanai CH,628 7th Street,Lanai City,96763,HI,5395455,8093182.5,17845,CECBL,1968,2,HI000169,EFHS,15009031601,20.826577,-156.917086,COM6
Molokai GH - Phase 1,280 Homeolu Place,Kaunakakai,96748,HI,4989045,7483567.5,16501,MECBL,2004,1,HI000193,EFHS,15009031700,21.093708,-157.017419,COM6
Kula Hospital - MFB,100 Keokea Place,Kula,96790,HI,4312500,6468750,14263,WMUH1,1970,1,HI000167,EFHM,15009030301,20.700988,-156.357486,COM6
Kahuku Hospital,56-117 Pualalea St,Kahuku,96731,HI,4200000,6300000,13891,MERBL,1939,1,HI000075,EFHS,15003010100,21.67654,-157.9545,COM6
Kahuku Hospital,56-117 Pualalea St,Kahuku,96731,HI,4200000,6300000,13891,MERBL,1917,1,HI000076,EFHS,15003010100,21.67654,-157.9545,COM6
Kahuku Hospital,56-117 Pualalea St,Kahuku,96731,HI,4200000,6300000,13891,MERBL,1949,2,HI000077,EFHS,15003010100,21.67654,-157.9545,COM6
Kahuku Hospital,56-117 Pualalea St,Kahuku,96731,HI,4200000,6300000,13891,MERBL,1966,1,HI000078,EFHS,15003010100,21.67654,-157.9545,COM6
Kahuku Hospital,56-117 Pualalea St,Kahuku,96731,HI,4200000,6300000,13891,MERBL,1959,1,HI000079,EFHS,15003010100,21.67654,-157.9545,COM6
Kahuku Hospital,56-117 Pualalea St,Kahuku,96731,HI,4200000,6300000,13891,MERBL,1981,1,HI000080,EFHS,15003010100,21.67654,-157.9545,COM6
Shiners Hospital,1310 Punahou St,Honolulu,96814,HI,4200000,6300000,13891,CERBL,NULL,1,HI000053,EFHS,15003003502,21.3012,-157.83576,COM6
KAUAI VETERANS MEM HOSPITAL,WAIMEA CANYON ROAD,WAIMEA,96796,HI,4200000,6300000,13891,WSF1,1981,2,HI000154,EFHS,15007040900,21.9581,-159.6704,COM6
Wailuku Health Center,121 Mahalani St,Wailuku,96761,HI,3489330,5233995,11541,MECBL,1967,1,HI000232,EFHM,15009031900,20.885963,-156.4714,COM6
Lahaina CC Center,1830 Honoapiilani,Lahaina,96761,HI,3273705,4910557.5,10828,MECBL,1984,1,HI000168,EFHS,15009031900,20.879144,-156.456538,COM6
Kula Hospital - Clinic,100 Keokea Place,Kula,96790,HI,2587500,3881250,8558,WMUH1,1932,1,HI000166,EFHM,15009030301,20.701172,-156.3568,COM6
Hana Highway Ambulance,4590 Hana Highway,Hana,96713,HI,1552500,2328750,5135,CECBL,1987,3,HI000119,EFHS,15009030100,20.781375,-156.006363,COM6
Lanai City Ambulance,387 Ehunanu Circle,Lanai City,96763,HI,379500,569250,1255,CECBL,1991,3,HI000170,EFHS,15009031601,20.828272,-156.922869,COM6
Acute CF/HMC,1190 Waianuenue Avenue,Hilo,96720,HI,244000,366000,807,CECBM,1981,4,HI000111,EFHL,15001020300,19.71783,-155.11332,COM6
Kona CH,79-1019 Haukapila Street,Kealakeua,96750,HI,78400,117600,259,CECBL,1996,3,HI000156,EFHM,15001021402,19.52007,-155.91775,COM6
Hale Ho'ola Hamakua,45-547 Plumeria Street,Honokaa,96727,HI,53200,79800,176,MECBL,1991,2,HI000116,EFHM,15001021902,20.07627,-155.47048,COM6
Extended CF/HMC,1191 Waianuenue Avenue,Hilo,96720,HI,22000,33000,73,MECBL,1965,2,HI000115,EFHL,15001020300,19.7183,-155.11078,COM6
Kau Hospital,1 Kamani Street,Pahala,96777,HI,21600,32400,71,CECBL,1968,2,HI000153,EFHS,15001021202,19.19993,-155.47192,COM6
Kohala Hospital,54-383 Hospital Road,Kapaau,96755,HI,21400,32100,71,MECBL,1961,1,HI000155,EFHS,15001021800,20.2198,-155.79678,COM6
Psychiatric Facility/KCH,79-1019 Haukapila Street,Kealakekua,96750,HI,20600,30900,68,CECBL,1998,2,HI000196,EFHM,15001021402,19.52067,-155.91773,COM6
Special Services/KCH,79-1019 Haukapila Street,Kealakekua,96750,HI,17800,26700,59,CECBL,1996,2,HI000204,EFHM,15001021402,19.51977,-155.91762,COM6
VA OC/HMC,1190 Waianuenue Avenue,Hilo,96720,HI,16900,25350,56,MECBL,1998,2,HI000228,EFHL,15001020802,19.71712,-155.1134,COM6
Maintenance Building/HMC,1191 Waianuenue Avenue,Hilo,96720,HI,14000,21000,46,MECBL,1968,1,HI000188,EFHL,15001020300,19.71879,-155.11248,COM6
Hale Hoola/HMC,1190 Waianuenue Avenue,Hilo,96720,HI,13000,19500,43,MECBL,1992,1,HI000117,EFHL,15001020300,19.71818,-155.11365,COM6
Maintenance Office/HMC,1190 Waianuenue Avenue,Hilo,96720,HI,10000,15000,33,WMUH2,1968,2,HI000189,EFHL,15001020300,19.7181,-155.11405,COM6
Hamakua HC,45-549 Plumeria Street,Honokaa,96727,HI,7900,11850,26,MECBL,1991,1,HI000118,EFHM,15001021902,20.07469,-155.47273,COM6
Laundry Building/HMC,1190 Waianuenue Avenue,Hilo,96720,HI,7900,11850,26,MECBL,1974,1,HI000172,EFHL,15001020300,19.71893,-155.11204,COM6
Dialysis Center/HMC,1190 Waianuenue Avenue,Hilo,96720,HI,4400,6600,15,WSF1,1968,1,HI000113,EFHL,15001020300,19.7183,-155.11047,COM6
Radiation Oncology/KCH,79-1019 Haukapila Street,Kealakekua,96750,HI,4000,6000,13,WMUH1,2004,1,HI000200,EFHM,15001021402,19.52067,-155.91773,COM6
Naalehu EMS,"95-1163 Kaalaiki Road, Building B",Naalehu,96722,HI,3200,4800,11,WSF1,1990,1,HI000195,EFHS,15001021202,19.06133,-155.58697,COM6
Infusion Center/KCH,79-1019 Haukapila Street,Kealakekua,96750,HI,2000,3000,7,WSF1,1998,1,HI000121,EFHM,15001021402,19.51957,-155.91793,COM6
Kaiser High - Bldg H,511 LUNALILO HOME RD,HONOLULU,96825,HI,21647100,21647100,72157,MERBL,1973,3,HI001205,EFS1,15003000105,21.284778,-157.695995,EDU1
Roosevelt High - Bldg A,1120 NEHOA ST,HONOLULU,96822,HI,14057925,14057925,80331,WMUH3,1932,3,HI001518,EFS1,15003003300,21.310553,-157.837321,EDU1
Campbell High - Bldg D,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,11876400,11876400,39588,MERBL,1975,3,HI001595,EFS1,15003008302,21.315775,-158.008347,EDU1
Farrington High - Bldg A,1101 KALIHI ST,HONOLULU,96817,HI,11689300,11689300,66796,WMUH3,1939,3,HI001102,EFS1,15003005600,21.330721,-157.87242,EDU1
Stevenson Middle - Bldg A,1202 PROSPECT ST,HONOLULU,96813,HI,9114700,9114700,52084,WSF2,1951,2,HI001571,EFS1,15003004300,21.310328,-157.840243,EDU1
Kailua Intermediate - Bldg B,211 KUULEI RD,KAILUA,96734,HI,8670300,8670300,28901,MERBL,1953,1,HI001765,EFS1,15003011105,21.394057,-157.736191,EDU1
Waialua High & Interm - Bldg T,67-595A KAHUI ST,WAIALUA,96791,HI,8297100,8297100,27657,MERBL,1980,2,HI001629,EFS1,15003009901,21.565831,-158.126461,EDU1
Leilehua High - Bldg R,1515 CALIFORNIA AVE,WAHIAWA,96786,HI,7943100,7943100,26477,MERBL,1968,2,HI001294,EFS1,15003009200,21.500558,-158.012026,EDU1
Pearl City High - Bldg H,2100 HOOKIEKIE ST,PEARL CITY,96782,HI,7827900,7827900,26093,MERBL,1972,1,HI001464,EFS1,15003007810,21.414834,-157.952268,EDU1
Mililani High - Bldg B,95-1200 MEHEULA PKWY,MILILANI,96789,HI,7644000,7644000,25480,MERBL,1973,2,HI001368,EFS1,15003008907,21.45336,-158.009964,EDU1
Farrington High - Bldg J,1101 KALIHI ST,HONOLULU,96817,HI,7407900,7407900,24693,MERBL,1965,3,HI001105,EFS1,15003005600,21.330721,-157.87242,EDU1
Wheeler Middle - Bldg E,1 WILIKINA DR,WAHIAWA,96786,HI,7369500,7369500,24565,MERBL,1969,2,HI001893,EFS1,15003009000,21.486605,-158.038808,EDU1
Nanakuli High & Interm - Bldg E,89-778 HALEAKALA AVE,WAIANAE,96792,HI,7327200,7327200,24424,MERBL,1972,1,HI001428,EFS1,15003009601,21.388249,-158.132759,EDU1
Pearl City High - Bldg O,2100 HOOKIEKIE ST,PEARL CITY,96782,HI,7134600,7134600,23782,MERBL,1979,2,HI001469,EFS1,15003007810,21.414834,-157.952268,EDU1
Nanakuli High & Interm - Bldg J,89-778 HALEAKALA AVE,WAIANAE,96792,HI,7117200,7117200,23724,MERBL,1979,2,HI001429,EFS1,15003009601,21.388249,-158.132759,EDU1
Kahuku High & Interm - Bldg W,56-490 KAM HWY,KAHUKU,96731,HI,7112400,7112400,23708,MERBL,1979,3,HI001158,EFS1,15003010100,21.675327,-157.947965,EDU1
Kailua Intermediate - Bldg C,211 KUULEI RD,KAILUA,96734,HI,7069500,7069500,23565,MERBL,1955,1,HI001767,EFS1,15003011105,21.394057,-157.736191,EDU1
Campbell High - Bldg H,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,7053300,7053300,23511,MERBL,1976,1,HI001599,EFS1,15003008302,21.315775,-158.008347,EDU1
Castle High - Bldg BB,45-386 KANEOHE BAY DR,KANEOHE,96744,HI,6997200,6997200,23324,MERBL,1980,1,HI001606,EFS1,15003010602,21.403144,-157.794583,EDU1
Waipahu High - Bldg N,94-1211 FARRINGTON HWY,WAIPAHU,96797,HI,6944700,6944700,23149,MERBL,1977,1,HI001705,EFS1,15003008701,21.387585,-157.993974,EDU1
Pearl City High - Bldg B,2100 HOOKIEKIE ST,PEARL CITY,96782,HI,6940500,6940500,23135,MERBM,1971,4,HI001458,EFS1,15003007810,21.414834,-157.952268,EDU1
Farrington High - Bldg Q,1101 KALIHI ST,HONOLULU,96817,HI,6905100,6905100,23017,MERBL,1965,1,HI001107,EFS1,15003005600,21.330721,-157.87242,EDU1
Campbell High - Bldg G,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,6901500,6901500,23005,MERBL,1968,2,HI001598,EFS1,15003008302,21.315775,-158.008347,EDU1
Kalaheo High - Bldg G,730 ILIAINA ST,KAILUA,96734,HI,6899700,6899700,22999,MERBL,1974,1,HI001221,EFS1,15003010901,21.407988,-157.757733,EDU1
Kailua High School - Gym,451 Ulumanu Drive,Kailua,96738,HI,6875000,6875000,25000,SECBL,1950,1,HI001972,EFS1,15003011103,21.38555556,-157.7480556,EDU1
Moanalua High - Bldg Q,2825 ALA ILIMA,HONOLULU,96819,HI,6823800,6823800,22746,MERBL,1975,2,HI001401,EFS1,15003006805,21.34731,-157.900643,EDU1
McKinley High School for Adults,634 Pensecola Street,Honolulu,96814,HI,6765550,6765550,24602,CECBL,1962,2,HI001976,EFS1,15003003700,21.29728889,-157.8476389,EDU1
Kapolei High - Bldg G,91-5007 KAPOLEI PKWY,KAPOLEI,96707,HI,6746075,6746075,38549,WSF1,2000,1,HI001261,EFS1,15003008607,21.328589,-158.068505,EDU1
Castle High - Bldg EE,45-386 KANEOHE BAY DR,KANEOHE,96744,HI,6699300,6699300,22331,MERBL,1997,1,HI001612,EFS1,15003010602,21.403144,-157.794583,EDU1
Mililani High - Bldg E,95-1200 MEHEULA PKWY,MILILANI,96789,HI,6649500,6649500,22165,MERBL,1987,1,HI001370,EFS1,15003008907,21.45336,-158.009964,EDU1
Kaiser High - Bldg L,511 LUNALILO HOME RD,HONOLULU,96825,HI,6623700,6623700,22079,MERBL,1974,1,HI001208,EFS1,15003000105,21.284778,-157.695995,EDU1
Aiea Intermediate - Bldg A,99-600 KULAWEA ST,AIEA,96701,HI,6548400,6548400,21828,MERBL,1964,2,HI001032,EFS1,15003007503,21.380368,-157.923768,EDU1
Aiea High - Bldg T,98-1276 ULUNE ST,AIEA,96701,HI,6495900,6495900,21653,MERBL,1991,2,HI001031,EFS1,15003007702,21.384888,-157.930037,EDU1
Nanakuli High & Interm - Bldg B,89-778 HALEAKALA AVE,WAIANAE,96792,HI,6465300,6465300,21551,MERBL,1971,1,HI001425,EFS1,15003009601,21.388249,-158.132759,EDU1
Campbell High - Bldg O,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,6375900,6375900,21253,MERBL,1963,2,HI001604,EFS1,15003008302,21.315775,-158.008347,EDU1
Farrington High - Bldg I,1101 KALIHI ST,HONOLULU,96817,HI,6345900,6345900,21153,MERBL,1964,3,HI001104,EFS1,15003005600,21.330721,-157.87242,EDU1
Kaiser High - Bldg A,511 LUNALILO HOME RD,HONOLULU,96825,HI,6309000,6309000,21030,MERBL,1971,3,HI001795,EFS1,15003000105,21.284778,-157.695995,EDU1
King Intermediate - Bldg K,46-155 KAM HWY,KANEOHE,96744,HI,6285900,6285900,20953,MERBL,1969,1,HI001855,EFS1,15003010505,21.428225,-157.806712,EDU1
August Ahrens Elem - Bldg I,94-1170 WAIPAHU ST,WAIPAHU,96797,HI,6273900,6273900,20913,MERBL,1970,1,HI001073,EFS1,15003008912,21.393931,-158.001794,EDU1
Nanakuli High & Interm - Bldg C,89-778 HALEAKALA AVE,WAIANAE,96792,HI,6269700,6269700,20899,MERBL,1979,1,HI001426,EFS1,15003009601,21.388249,-158.132759,EDU1
Nimitz Elementary - Bldg C,520 MAIN,HONOLULU,96819,HI,6183000,6183000,20610,MERBL,1954,2,HI001433,EFS1,15003007100,21.340887,-157.935106,EDU1
Kaimuki High - Bldg X,2705 KAIMUKI AVE,HONOLULU,96816,HI,6162000,6162000,20540,MERBL,1977,1,HI001196,EFS1,15003002100,21.285967,-157.817469,EDU1
Waipahu High - Bldg I,94-1211 FARRINGTON HWY,WAIPAHU,96797,HI,6015600,6015600,20052,MERBL,1967,2,HI001702,EFS1,15003008701,21.387585,-157.993974,EDU1
Kalani High - Bldg C,4686 KALANIANAOLE HWY,HONOLULU,96821,HI,5931600,5931600,19772,MERBL,1960,2,HI001807,EFS1,15003000402,21.278553,-157.774256,EDU1
Puuhale Elementary - Bldg A,336 MOKAUEA ST,HONOLULU,96819,HI,5929700,5929700,33884,WSF2,1972,2,HI001502,EFS1,15003005900,21.326798,-157.884154,EDU1
Mililani Waena Elem - Bldg B,95-502 KIPAPA DR,MILILANI,96789,HI,5764200,5764200,19214,MERBL,1971,1,HI001389,EFS1,15003008907,21.455503,-158.010533,EDU1
Mililani Waena Elem - Bldg D,95-502 KIPAPA DR,MILILANI,96789,HI,5764200,5764200,19214,MERBL,1973,1,HI001390,EFS1,15003008907,21.455503,-158.010533,EDU1
Mililani High - Bldg L,95-1200 MEHEULA PKWY,MILILANI,96789,HI,5688600,5688600,18962,MERBL,1976,2,HI001375,EFS1,15003008907,21.45336,-158.009964,EDU1
McKinley High - Bldg M,1039 S KING ST,HONOLULU,96814,HI,5618100,5618100,18727,MERBL,1964,2,HI001365,EFS1,15003003700,21.299169,-157.848306,EDU1
Kahuku High & Interm - Bldg V,56-490 KAM HWY,KAHUKU,96731,HI,5612400,5612400,18708,MERBL,1978,1,HI001156,EFS1,15003010100,21.675327,-157.947965,EDU1
Roosevelt High - Bldg G,1120 NEHOA ST,HONOLULU,96822,HI,5560200,5560200,18534,MERBL,1965,2,HI001522,EFS1,15003003300,21.310553,-157.837321,EDU1
Moanalua High - Bldg G,2825 ALA ILIMA,HONOLULU,96819,HI,5542800,5542800,18476,MERBL,1976,3,HI001396,EFS1,15003006805,21.34731,-157.900643,EDU1
Moanalua High - Bldg M,2825 ALA ILIMA,HONOLULU,96819,HI,5503200,5503200,18344,MERBL,1972,3,HI001400,EFS1,15003006805,21.34731,-157.900643,EDU1
Kamiloiki Elementary - Bldg C,7788 HAWAII KAI DR,HONOLULU,96825,HI,5438400,5438400,18128,MERBL,1971,2,HI001239,EFS1,15003000109,21.294265,-157.684931,EDU1
Mauka Lani Elem - Bldg A,92-1300 PANANA ST,KAPOLEI,96707,HI,5388000,5388000,17960,MERBL,1973,2,HI001356,EFS1,15003008603,21.358313,-158.083313,EDU1
Washington Middle - Bldg F,1710 WAIOLA ST,HONOLULU,96826,HI,5374800,5374800,17916,MERBL,1939,2,HI001875,EFS1,15003002500,21.29564,-157.835223,EDU1
Kalihi Uka Elem - Bldg C,2411 KALIHI ST,HONOLULU,96819,HI,5371800,5371800,17906,MERBL,1968,3,HI001830,EFS1,15003006402,21.34504,-157.861965,EDU1
Nanakuli Elementary - Bldg C,89-778 HALEAKALA AVE,WAIANAE,96792,HI,5358300,5358300,17861,MERBL,1978,2,HI001424,EFS1,15003009601,21.386136,-158.136377,EDU1
Parker Elementary - Bldg D,45-921 KAM HWY,KANEOHE,96744,HI,5356200,5356200,17854,MERBL,1973,2,HI001452,EFS1,15003010504,21.413771,-157.798922,EDU1
Liliuokalani Elementary - Bldg B,3633 WAIALAE AVE,HONOLULU,96816,HI,5341500,5341500,17805,MERBL,1967,3,HI001303,EFS1,15003000800,21.281473,-157.797771,EDU1
Kaimiloa Elem - Bldg F,91-1028 KAUNOLU ST,EWA BEACH,96706,HI,5339700,5339700,17799,MERBL,1975,2,HI001175,EFS1,15003008302,21.319207,-158.009188,EDU1
Liholiho Elementary - Bldg J,838 9TH AVE,HONOLULU,96816,HI,5338800,5338800,17796,MERBL,1971,3,HI001300,EFS1,15003001400,21.278976,-157.806144,EDU1
Wheeler Middle - Bldg D,1 WILIKINA DR,WAHIAWA,96786,HI,5301600,5301600,17672,MERBL,1970,2,HI001892,EFS1,15003009000,21.486605,-158.038808,EDU1
Kamiloiki Elementary - Bldg A,7788 HAWAII KAI DR,HONOLULU,96825,HI,5274000,5274000,17580,MERBL,1973,2,HI001238,EFS1,15003000109,21.294265,-157.684931,EDU1
Kailua High - Bldg D,451 ULUMANU DR,KAILUA,96734,HI,5250000,5250000,17500,MERBL,1959,2,HI001753,EFS1,15003011103,21.384813,-157.748181,EDU1
Waiau Elementary - Bldg D,98-450 HOOKANIKE ST,PEARL CITY,96782,HI,5241900,5241900,17473,MERBL,1974,2,HI001639,EFS1,15003007805,21.398872,-157.953306,EDU1
McKinley High - Bldg F,1039 S KING ST,HONOLULU,96814,HI,5227500,5227500,17425,MERBL,1959,2,HI001361,EFS1,15003003700,21.299169,-157.848306,EDU1
Momilani Elementary - Bldg B,2100 HOOKIEKIE ST,PEARL CITY,96782,HI,5154000,5154000,17180,MERBL,1972,1,HI001422,EFS1,15003007810,21.413165,-157.954705,EDU1
Kailua High - Bldg E,451 ULUMANU DR,KAILUA,96734,HI,5150400,5150400,17168,MERBL,1959,2,HI001755,EFS1,15003011103,21.384813,-157.748181,EDU1
Kalaheo High - Bldg H,730 ILIAINA ST,KAILUA,96734,HI,5127850,5127850,29302,WSF2,1974,2,HI001222,EFS1,15003010901,21.407988,-157.757733,EDU1
Waipahu High - Bldg U,94-1211 FARRINGTON HWY,WAIPAHU,96797,HI,5113800,5113800,17046,MERBL,1988,2,HI001707,EFS1,15003008701,21.387585,-157.993974,EDU1
Kawananakoa Middle - Bldg J,49 FUNCHAL ST,HONOLULU,96813,HI,5100300,5100300,17001,MERBL,1970,3,HI001840,EFS1,15003004300,21.318976,-157.851923,EDU1
Nanakuli High & Interm - Bldg Q,89-778 HALEAKALA AVE,WAIANAE,96792,HI,5067000,5067000,16890,MERBL,1973,1,HI001430,EFS1,15003009601,21.388249,-158.132759,EDU1
Moanalua High - Bldg F,2825 ALA ILIMA,HONOLULU,96819,HI,5051700,5051700,16839,MERBL,1975,3,HI001395,EFS1,15003006805,21.34731,-157.900643,EDU1
Campbell High - Bldg K,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,5042400,5042400,16808,MERBL,1968,1,HI001601,EFS1,15003008302,21.315775,-158.008347,EDU1
King Intermediate - Bldg C,46-155 KAM HWY,KANEOHE,96744,HI,5005800,5005800,16686,MERBL,1965,3,HI001850,EFS1,15003010505,21.428225,-157.806712,EDU1
Salt Lake Elem - Bldg F,1131 ALA LILIKOI,HONOLULU,96819,HI,5005200,5005200,16684,MERBL,1973,2,HI001560,EFS1,15003006805,21.35171,-157.91178,EDU1
Aikahi Elementary - Bldg B,281 ILIHAU ST,KAILUA,96734,HI,4988400,4988400,16628,MERBL,1960,2,HI001037,EFS1,15003010901,21.425076,-157.749681,EDU1
Pearl City High - Bldg E,2100 HOOKIEKIE ST,PEARL CITY,96782,HI,4987800,4987800,16626,MERBL,1972,2,HI001461,EFS1,15003007810,21.414834,-157.952268,EDU1
Leilehua High - Bldg N,1515 CALIFORNIA AVE,WAHIAWA,96786,HI,4982400,4982400,16608,MERBL,1965,2,HI001293,EFS1,15003009200,21.500558,-158.012026,EDU1
Pearl City High - Bldg L,2100 HOOKIEKIE ST,PEARL CITY,96782,HI,4977600,4977600,16592,MERBM,1973,4,HI001467,EFS1,15003007810,21.414834,-157.952268,EDU1
Liliuokalani Elementary - Bldg C,3633 WAIALAE AVE,HONOLULU,96816,HI,4964700,4964700,16549,MERBL,1965,3,HI001304,EFS1,15003000800,21.281473,-157.797771,EDU1
Pearl City High - Bldg C,2100 HOOKIEKIE ST,PEARL CITY,96782,HI,4936500,4936500,16455,MERBL,1972,3,HI001459,EFS1,15003007810,21.414834,-157.952268,EDU1
Ahuimanu Elementary - Bldg E,47-470 HUI AEKO PL,KANEOHE,96744,HI,4893600,4893600,16312,MERBL,1973,2,HI001017,EFS1,15003010306,21.435032,-157.830373,EDU1
Jarrett Intermediate - Bldg C,3360 KALUA RD,HONOLULU,96816,HI,4860300,4860300,16201,MERBL,1957,2,HI001137,EFS1,15003001100,21.29712,-157.797237,EDU1
Kalani High - Bldg D,4686 KALANIANAOLE HWY,HONOLULU,96821,HI,4857900,4857900,16193,MERBL,1960,2,HI001808,EFS1,15003000402,21.278553,-157.774256,EDU1
King Intermediate - Bldg L,46-155 KAM HWY,KANEOHE,96744,HI,4853100,4853100,16177,MERBL,1965,1,HI001856,EFS1,15003010505,21.428225,-157.806712,EDU1
Farrington High - Bldg R,1101 KALIHI ST,HONOLULU,96817,HI,4738200,4738200,15794,MERBL,1958,1,HI001108,EFS1,15003005600,21.330721,-157.87242,EDU1
Kahuku High & Interm - Bldg Y,56-490 KAM HWY,KAHUKU,96731,HI,4738200,4738200,15794,MERBL,1987,1,HI001162,EFS1,15003010100,21.675327,-157.947965,EDU1
Wheeler Elementary - Bldg B,1 WILIKINA DR,WAHIAWA,96786,HI,4722000,4722000,15740,MERBL,1971,2,HI001886,EFS1,15003009000,21.487798,-158.03806,EDU1
Campbell High - Bldg J,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,4704900,4704900,15683,MERBL,1974,1,HI001600,EFS1,15003008302,21.315775,-158.008347,EDU1
Campbell High - Bldg I,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,4704900,4704900,15683,MERBL,1974,1,HI001605,EFS1,15003008302,21.315775,-158.008347,EDU1
Radford High - Bldg N,4361 SALT LAKE BLVD,HONOLULU,96819,HI,4666800,4666800,15556,MERBL,1963,2,HI001513,EFS1,15003007400,21.359431,-157.929088,EDU1
Pearl City High - Bldg A,2100 HOOKIEKIE ST,PEARL CITY,96782,HI,4662900,4662900,15543,MERBM,1971,4,HI001457,EFS1,15003007810,21.414834,-157.952268,EDU1
Kalani High - Bldg B,4686 KALANIANAOLE HWY,HONOLULU,96821,HI,4620000,4620000,15400,MERBL,1958,2,HI001806,EFS1,15003000402,21.278553,-157.774256,EDU1
Blanche Pope Elementary - Bldg C,41-133 HULI ST WAIM,WAIMANALO,96795,HI,4614900,4614900,15383,MERBL,1975,2,HI001592,EFS1,15003011302,21.328112,-157.695197,EDU1
Highlands Intermediate - Bldg A,1460 HOOLAULEA ST,PEARL CITY,96782,HI,4601400,4601400,15338,MERBL,1959,2,HI001670,EFS1,15003008007,21.400958,-157.962619,EDU1
King Intermediate - Bldg B,46-155 KAM HWY,KANEOHE,96744,HI,4567800,4567800,15226,MERBL,1965,3,HI001849,EFS1,15003010505,21.428225,-157.806712,EDU1
Ilima Intermediate - Bldg C,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,4520400,4520400,15068,MERBL,1962,2,HI001130,EFS1,15003008302,21.317162,-158.010902,EDU1
Farrington High - Bldg H,1101 KALIHI ST,HONOLULU,96817,HI,4428900,4428900,14763,MERBL,1968,1,HI001103,EFS1,15003005600,21.330721,-157.87242,EDU1
Kaimuki Middle - Bldg C,4031 KILAUEA AVE,HONOLULU,96816,HI,4427700,4427700,14759,MERBL,1959,2,HI001199,EFS1,15003000700,21.26989,-157.79698,EDU1
Kalani High - Bldg E,4686 KALANIANAOLE HWY,HONOLULU,96821,HI,4359000,4359000,14530,MERBL,1963,2,HI001809,EFS1,15003000402,21.278553,-157.774256,EDU1
