,NAME,ADDRESS,CITY,ZIPCODE,STATEA,BUILDING_COST,CONTENT_COST,BUILDING_AREA,HUSBT,YEARBUILT,NUMSTORIES,SCHOOLID,EFCLASS,TRACT,LATITUDE,LONGITUDE,OCCUPANCY,CENSUSBLOCK,TERRAINID
58,Special Services/KCH,79-1019 Haukapila Street,Kealakekua,96750,HI,17800,26700,59,CECBL,1996,2,HI000204,EFHM,15001021402,19.51977,-155.91762,COM6,1.5001E+14,3
59,Kau Hospital,1 Kamani Street,Pahala,96777,HI,21600,32400,71,CECBL,1968,2,HI000153,EFHS,15001021202,19.19993,-155.47192,COM6,1.5001E+14,3
60,Campbell High School - Bldg I,91-950 NORTH RD EWA BCH,EWA BEACH,96716,HI,4312825,4312825,15683,CECBL,1974,1,HI001965,EFS1,15003008302,21.315775,-158.008347,EDU1,1.5003E+14,4
61,Kailua High School - Library,451 Ulumanu Drive,Kailua,96739,HI,2200000,2200000,8000,CECBL,1950,2,HI001973,EFS1,15003011103,21.38555556,-157.7480556,EDU1,1.5003E+14,4
62,Kailua High School - Caf+¬,451 Ulumanu Drive,Kailua,96736,HI,1650000,1650000,6000,CECBL,1950,1,HI001971,EFS1,15003011103,21.38555556,-157.7480556,EDU1,1.5003E+14,4
63,McKinley High School for Adults,634 Pensecola Street,Honolulu,96814,HI,6765550,6765550,24602,CECBL,1962,2,HI001976,EFS1,15003003700,21.29728889,-157.8476389,EDU1,1.5003E+14,4
64,KCCD EOC,4396 Rice St 107,Lihue,96766,HI,120000,180000,472,CECBL,1990,1,HI000004,EFEO,15007040500,21.9778,-159.3706,GOV2,1.5007E+14,4
65,Brigham Young Uni - CAC,55-220 Kulanui Street,Laie,96762,HI,24000000,36000000,60000,CECBL,1975,1,HI001974,EFS2,15003010202,21.64166667,-157.9241667,EDU2,1.5003E+14,4
66,Brigham Young Uni - Old Gym,55-220 Kulanui Street,Laie,96763,HI,12000000,18000000,30000,CECBL,1955,1,HI001975,EFS2,15003010202,21.64166667,-157.9241667,EDU2,1.5003E+14,4
67,CIVIL DEFENSE,4204 DIAMOND HEAD RD,HONOLULU,96815,HI,1813000,2719500,7131,CECBL,1991,1,HI000006,EFEO,15003000600,21.304063,-157.85475,GOV2,1.5003E+14,4
68,HCCD EOC,349 Kapiolani Street,Hilo,96720,HI,165600,248400,651,CECBL,1988,1,HI000001,EFEO,15001020400,19.71525,-155.08598,GOV2,1.5001E+14,4
69,Lahaina PS,1830 Honoapiilani Highway,Lahaina,96761,HI,490000,735000,1927,CECBL,1972,1,HI000054,EFPS,15009031402,20.904597,-156.684519,GOV2,1.5009E+14,3
70,Kaunakakai Fire Station,130 Ainoa Street,Kaunakakai,96748,HI,740800,1111200,2914,CECBL,1987,3,HI000074,EFFS,15009031700,21.090588,-157.017786,GOV2,1.5009E+14,4
71,Hana PS,4611 Hana Highway,Hana,96713,HI,660600,990900,2598,CECBL,1978,3,HI000051,EFPS,15009030100,20.762591,-155.993461,GOV2,1.5009E+14,4
72,Central Fire Station,466 Kinoole Street,Hilo,96720,HI,341550,512325,1343,CECBL,1999,1,HI000088,EFFS,15001020400,19.72035,-155.08615,GOV2,1.5001E+14,4
73,Kihei Fire Station,11 Waimahaihai St,Kihei,96753,HI,245600,368400,966,CECBL,1972,1,HI000062,EFFS,15009030709,20.734755,-156.453333,GOV2,1.5009E+14,3
74,Kualapuu Fire Station,2190 Farrington Ave.,Kualapuu,96729,HI,150000,225000,590,CECBL,1987,3,HI000075,EFFS,15009031801,21.16343,-157.050252,GOV2,1.5009E+14,3
75,MCCD EOC,200 S. High Street,Kahului,96793,HI,87878,131817,346,CECBL,1971,9,HI000005,EFEO,15009031000,20.885566,-156.504113,GOV2,1.5009E+14,4
76,Leahi Hospital Young Building -  Alexan*,3675 Kilauea Ave.,Honolulu,96816,HI,11980000,17970000,39623,CECBM,1980,3,HI000181,EFHM,15003005700,21.27340226,-157.8009899,COM6,1.5003E+14,4
77,Kula Hospital,100 Keokea Place,Kula,96790,HI,65205,97807.5,216,CECBM,1936,5,HI000165,EFHM,15009030301,20.701411,-156.357402,COM6,1.5009E+14,4
78,Acute CF/HMC,1190 Waianuenue Avenue,Hilo,96720,HI,244000,366000,807,CECBM,1981,4,HI000111,EFHL,15001020300,19.71783,-155.11332,COM6,1.5001E+14,4
79,Leahi Hospital - Nurse Qtr #14,3675 Kilauea Ave.,Honolulu,96816,HI,3688000,5532000,12198,SECBL,1980,1,HI000177,EFHM,15003005700,21.27340226,-157.8009899,COM6,1.5003E+14,4
80,Leahi Hospital Young Building -  Hospit*,3675 Kilauea Ave.,Honolulu,96816,HI,2250000,3375000,7442,SECBL,1980,1,HI000184,EFHM,15003005700,21.27340226,-157.8009899,COM6,1.5003E+14,4
81,Leahi Hospital Young Building -  Dr. Tr*,3675 Kilauea Ave.,Honolulu,96816,HI,2115200,3172800,6996,SECBL,1980,2,HI000183,EFHM,15003005700,21.27340226,-157.8009899,COM6,1.5003E+14,4
82,Leahi Hospital - Med Res Qtr#3,3675 Kilauea Ave.,Honolulu,96816,HI,796000,1194000,2633,SECBL,1980,1,HI000176,EFHM,15003005700,21.27340226,-157.8009899,COM6,1.5003E+14,4
83,Leahi Hospital - Staff Res #12 -  Alexa*,3675 Kilauea Ave.,Honolulu,96816,HI,748000,1122000,2474,SECBL,1980,1,HI000178,EFHM,15003005700,21.27340226,-157.8009899,COM6,1.5003E+14,4
84,Kahului Fire Station,200 Dairy Road,Kahului,96732,HI,858000,1287000,3375,SECBL,1991,1,HI000079,EFFS,15009031900,20.879144,-156.456538,GOV2,1.5009E+14,2
85,Kailua High School - Gym,451 Ulumanu Drive,Kailua,96738,HI,6875000,6875000,25000,SECBL,1950,1,HI001972,EFS1,15003011103,21.38555556,-157.7480556,EDU1,1.5003E+14,4
86,Castle Medical Center,640 ULUKAHIKI ST,KAILUA,96734,HI,16520000,24780000,54639,CERBL,2002,3,HI000112,EFHM,15003005700,21.38039,-157.757735,COM6,1.5003E+14,4
87,Castle Medical Center,640 Ulukahiki St,Kailua,96734,HI,16800000,25200000,55565,CERBL,2002,3,HI000068,EFHL,15003011000,21.38039,-157.75774,COM6,1.5003E+14,4
88,Kaiser Koolau Clinic,46-602 KAMEHAMEHA HWY,KANEOHE,96744,HI,4150000,6225000,13726,CERBL,1965,1,HI000140,EFHM,15003005700,21.400996,-157.800328,COM6,1.5003E+14,4
89,Kaiser Koolau Clinic,46-602 Kamehameha Hwy,Kaneohe,96744,HI,8400000,12600000,27782,CERBL,1965,1,HI000072,EFHM,15003010602,21.401,-157.80033,COM6,1.5003E+14,4
90,Kaiser Moanalua Medical Center,3288 MOANALUA RD,HONOLULU,96819,HI,4150000,6225000,13726,CERBL,1980,1,HI000142,EFHM,15003005700,21.363405,-157.899507,COM6,1.5003E+14,4
91,Kaiser Moanalua MC,3288 Moanalua Rd,Honolulu,96819,HI,16800000,25200000,55565,CERBL,nan,1,HI000032,EFHL,15003006701,21.36341,-157.89951,COM6,1.5003E+14,4
92,Kuakini Medical Center,347 N KUAKINI ST,HONOLULU,96817,HI,4150000,6225000,13726,CERBL,1938,2,HI000160,EFHM,15003005700,21.32171,-157.858251,COM6,1.5003E+14,4
93,Kuakini Medical Center,347 N KUAKINI ST,HONOLULU,96817,HI,4150000,6225000,13726,CERBL,1955,1,HI000161,EFHM,15003005700,21.32171,-157.858251,COM6,1.5003E+14,4
94,Kuakini Medical Center,347 N KUAKINI ST,HONOLULU,96817,HI,4150000,6225000,13726,CERBL,1932,1,HI000162,EFHM,15003005700,21.32171,-157.858251,COM6,1.5003E+14,4
95,Kuakini Medical Center,347 N KUAKINI ST,HONOLULU,96817,HI,4150000,6225000,13726,CERBL,1937,1,HI000163,EFHM,15003005700,21.32171,-157.858251,COM6,1.5003E+14,4
96,Kuakini Medical Center,347 N KUAKINI ST,HONOLULU,96817,HI,4150000,6225000,13726,CERBL,1932,1,HI000164,EFHM,15003005700,21.32171,-157.858251,COM6,1.5003E+14,4
97,Kuakini MC,347 N Kuakini St,Honolulu,96817,HI,8400000,12600000,27782,CERBL,1938,2,HI000039,EFHM,15003005000,21.32171,-157.85825,COM6,1.5003E+14,4
98,Kuakini MC,347 N Kuakini St,Honolulu,96817,HI,8400000,12600000,27782,CERBL,1955,1,HI000040,EFHM,15003005000,21.32171,-157.85825,COM6,1.5003E+14,4
99,Kuakini MC,347 N Kuakini St,Honolulu,96817,HI,8400000,12600000,27782,CERBL,1932,1,HI000041,EFHM,15003005000,21.32171,-157.85825,COM6,1.5003E+14,4
100,Kuakini MC,347 N Kuakini St,Honolulu,96817,HI,8400000,12600000,27782,CERBL,1937,1,HI000042,EFHM,15003005000,21.32171,-157.85825,COM6,1.5003E+14,4
101,Kuakini MC,347 N Kuakini St,Honolulu,96817,HI,8400000,12600000,27782,CERBL,1932,1,HI000043,EFHM,15003005000,21.32171,-157.85825,COM6,1.5003E+14,4
102,Queen's Health Care Center,377 KEAHOLE ST,HONOLULU,96825,HI,4150000,6225000,13726,CERBL,1999,2,HI000197,EFHM,15003005700,21.285026,-157.706824,COM6,1.5003E+14,3
103,Queen's Health Care Center,377 Keahole St,Honolulu,96825,HI,16800000,25200000,55565,CERBL,1982,2,HI000064,EFHL,15003000108,21.28503,-157.70682,COM6,1.5003E+14,3
104,Queen's Health Care Center,91-599 FARRINGTON HWY,KAPOLEI,96707,HI,4150000,6225000,13726,CERBL,1982,1,HI000198,EFHM,15003005700,21.332149,-158.081041,COM6,1.5003E+14,3
105,Queen's HC Center,91-599 Farrington Hwy,Kapolei,96707,HI,16800000,25200000,55565,CERBL,1999,1,HI000093,EFHL,15003011500,21.33215,-158.08104,COM6,1.5003E+14,3
106,Shriners Hospital,1310 PUNAHOU ST,HONOLULU,96814,HI,4150000,6225000,13726,CERBL,1980,1,HI000203,EFHM,15003005700,21.301196,-157.835755,COM6,1.5003E+14,4
107,Shiners Hospital,1310 Punahou St,Honolulu,96814,HI,4200000,6300000,13891,CERBL,nan,1,HI000053,EFHS,15003003502,21.3012,-157.83576,COM6,1.5003E+14,4
108,St. Francis Medical Center - West,2139 FORT WEAVER RD,EWA BEACH,96706,HI,4150000,6225000,13726,CERBL,1990,1,HI000207,EFHM,15003005700,21.370859,-158.027285,COM6,1.5003E+14,3
109,St. Francis MC - West,2139 Fort Weaver Rd,Ewa Beach,96706,HI,16800000,25200000,55565,CERBL,1990,1,HI000091,EFHL,15003008614,21.37086,-158.02729,COM6,1.5003E+14,3
110,Waipahu Clinic,94-275 MOKUOLA ST,WAIPAHU,96797,HI,4150000,6225000,13726,CERBL,1993,3,HI000233,EFHM,15003005700,21.385686,-158.002869,COM6,1.5003E+14,4
111,Waipahu Clinic,94-275 MOKUOLA ST,WAIPAHU,96797,HI,4150000,6225000,13726,CERBL,1998,1,HI000234,EFHM,15003005700,21.385686,-158.002869,COM6,1.5003E+14,4
112,Waipahu Clinic,94-275 Mokuola St,Waipahu,96797,HI,8400000,12600000,27782,CERBL,1993,3,HI000095,EFHM,15003008702,21.38569,-158.00287,COM6,1.5003E+14,4
113,Waipahu Clinic,94-275 Mokuola St,Waipahu,96797,HI,8400000,12600000,27782,CERBL,1998,1,HI000096,EFHM,15003008702,21.38569,-158.00287,COM6,1.5003E+14,4
114,KONAWAENA HIGH SCHOOL,81-1043 KONAWAENA SCHOOL ROAD,KEALAKEKUA,nan,HI,39426.05,39426.05,132,CERBL,1969,1,HI001770,EFS1,15001021402,19.51161,-155.9215,EDU1,1.5001E+14,3
115,KEAAU HIGH SCHOOL,16-725 KEAAU-PAHOA ROAD,KEAAU,nan,HI,32631.17,32631.17,120,CERBL,1975,1,HI001197,EFS1,15001021013,19.62116,-155.03986,EDU1,1.5001E+14,4
116,WAIAKEA ELEMENTARY SCHOOL,180 WEST PUAINAKO STREET,HILO,nan,HI,21400.78,21400.78,68,CERBL,1975,1,HI001182,EFS1,15001020500,19.6973,-155.08065,EDU1,1.5001E+14,4
117,Art Building,2535 The Mall,HONOLULU,96848,HI,47238600,70857900,157462,CERBL,1974,3,HI001914,EFS2,15003002701,21.299247,-157.817487,EDU2,1.5003E+14,4
118,Sinclair Library,2425 Campus Road,HONOLULU,96848,HI,37106055,55659082.5,117797,CERBL,1956,3,HI001933,EFS2,15003002701,21.298421,-157.820442,EDU2,1.5003E+14,4
119,Keller Hall,2565 The Mall,HONOLULU,96848,HI,24571500,36857250,49143,CERBL,1959,3,HI001937,EFS2,15003002701,21.299723,-157.815777,EDU2,1.5003E+14,4
120,Bilger Hall,2445 The Mall,HONOLULU,96848,HI,22471800,33707700,74906,CERBL,1952,3,HI001930,EFS2,15003002701,21.299375,-157.816696,EDU2,1.5003E+14,4
121,Physical Science Building,2565 The Mall,HONOLULU,96848,HI,12861900,19292850,42873,CERBL,1960,3,HI001938,EFS2,15003002701,21.299176,-157.816008,EDU2,1.5003E+14,4
122,Hemenway Hall,2445 Campus Road,HONOLULU,96848,HI,10458300,15687450,34861,CERBL,1939,2,HI001915,EFS2,15003002701,21.298789,-157.819685,EDU2,1.5003E+14,4
123,Sherman Laboratory,1910 East West Road,HONOLULU,96848,HI,24521000,36781500,49042,CERBL,1985,3,HI001923,EFS2,15003002701,21.302269,-157.81507,EDU2,1.5003E+14,4
124,Pope Laboratory,3190 Maile Way,HONOLULU,96848,HI,17904000,26856000,35808,CERBL,1973,1,HI001946,EFS2,15003002701,21.302633,-157.815154,EDU2,1.5003E+14,4
125,Stan Sheriff Center,1337 Lower Campus Road,HONOLULU,96848,HI,57000000,85500000,190000,CERBL,1994,1,HI001929,EFS2,15003002701,21.294294,-157.818893,EDU2,1.5003E+14,4
126,Physical Ed/Athletic Complex (HPER),1337 Lower Campus Road,HONOLULU,96848,HI,35760000,53640000,119200,CERBL,1982,3,HI001927,EFS2,15003002701,21.29475,-157.818161,EDU2,1.5003E+14,4
127,Law School,2515 Dole Street,HONOLULU,96848,HI,15957000,23935500,53190,CERBL,1985,2,HI001934,EFS2,15003002701,21.296466,-157.818734,EDU2,1.5003E+14,4
128,Law Library,2525 Dole Street,HONOLULU,96848,HI,10472175,15708262.5,33245,CERBL,1982,1,HI001935,EFS2,15003002701,21.296349,-157.817328,EDU2,1.5003E+14,4
129,Auxiliary Services,1951 East West Road,HONOLULU,96848,HI,12168000,18252000,24336,CERBL,1962,1,HI001952,EFS2,15003002701,21.302334,-157.814108,EDU2,1.5003E+14,4
130,"Korean Studies, Center for",1881 East West Road,HONOLULU,96848,HI,4970700,7456050,16569,CERBL,1980,2,HI001919,EFS2,15003002701,21.301126,-157.814175,EDU2,1.5003E+14,4
131,Queen Liliuokalani Center For SS,2600 Campus Road,HONOLULU,96848,HI,30900000,46350000,103000,CERBL,1996,3,HI001910,EFS2,15003002701,21.300502,-157.818385,EDU2,1.5003E+14,4
132,Architecture Building,2410 Campus Road,HONOLULU,96848,HI,17400000,26100000,58000,CERBL,1996,3,HI001907,EFS2,15003002701,21.299843,-157.82068,EDU2,1.5003E+14,4
133,George Hall,2560 Campus Road,HONOLULU,96848,HI,17184795,25777192.5,49811,CERBL,1922,3,HI001909,EFS2,15003002701,21.300426,-157.820193,EDU2,1.5003E+14,4
134,Crawford Hall,2550 Campus Road,HONOLULU,96848,HI,8508390,12762585,24662,CERBL,1938,3,HI001916,EFS2,15003002701,21.300262,-157.819559,EDU2,1.5003E+14,4
135,"Astronomy, Institute for",2680 Woodlawn Drive,HONOLULU,96848,HI,16620000,24930000,55400,CERBL,1976,2,HI001904,EFS2,15003002900,21.307299,-157.811579,EDU2,1.5003E+14,4
136,Music Building Complex,2411 Dole Street,HONOLULU,96848,HI,13491000,20236500,44970,CERBL,1973,2,HI001924,EFS2,15003002701,21.295717,-157.820645,EDU2,1.5003E+14,4
137,University High School #3,1776 University Ave,HONOLULU,96848,HI,8172300,12258450,27241,CERBL,1957,2,HI001936,EFS2,15003002702,21.297955,-157.821785,EDU2,1.5003E+14,4
138,KHET TV (ETV Prod Building),2350 Dole Street,HONOLULU,96848,HI,5820000,8730000,19400,CERBL,1973,2,HI001920,EFS2,15003002702,21.29713,-157.82195,EDU2,1.5003E+14,4
139,"Hawaiian Studies, Center for",2645 Dole Street,HONOLULU,96848,HI,6600000,9900000,22000,CERBL,1997,2,HI001932,EFS2,15003002701,21.295128,-157.812125,EDU2,1.5003E+14,4
140,Lahaina Fire Station,1860 Honoapiilani Highway,Lahaina,96761,HI,938000,1407000,3690,CERBL,1972,1,HI000061,EFFS,15009031402,20.905294,-156.6848,GOV2,1.5009E+14,3
141,Hawaii State Hospital,45-691 KEAAHALA RD,KANEOHE,96744,HI,16520000,24780000,54639,WSF1,1980,1,HI000120,EFHM,15003005700,21.405512,-157.813558,COM6,1.5003E+14,4
142,Windward Health Center,45-691 KEAAHALA RD,KANEOHE,96744,HI,4150000,6225000,13726,WSF1,1980,1,HI000235,EFHM,15003005700,21.408735,-157.810525,COM6,1.5003E+14,4
143,Hawaii State Hospital,45-691 Keaahala Rd,Kaneohe,96744,HI,16800000,25200000,55565,WSF1,nan,1,HI000070,EFHL,15003010503,21.40551,-157.81356,COM6,1.5003E+14,4
144,Windward Health Center,45-691 Keaahala Rd,Kaneohe,96744,HI,8400000,12600000,27782,WSF1,nan,1,HI000071,EFHM,15003010503,21.40874,-157.81053,COM6,1.5003E+14,4
145,Rehabilitation Hospital of the Pacific,234 N KUAKINI ST,HONOLULU,96817,HI,8260000,12390000,27319,WSF1,1980,1,HI000201,EFHM,15003005700,21.32169,-157.853827,COM6,1.5003E+14,4
146,Rehabilitation Hospital - Pacific,234 N Kuakini St,Honolulu,96817,HI,8400000,12600000,27782,WSF1,nan,1,HI000035,EFHM,15003005000,21.32169,-157.85383,COM6,1.5003E+14,4
147,Diamond Head Health Center,3627 KILAUEA AVE,HONOLULU,96816,HI,4150000,6225000,13726,WSF1,1980,1,HI000114,EFHM,15003005700,21.273754,-157.802857,COM6,1.5003E+14,4
148,Diamond Head HC,3627 Kilauea Ave,Honolulu,96816,HI,8400000,12600000,27782,WSF1,nan,1,HI000062,EFHM,15003000800,21.27375,-157.80286,COM6,1.5003E+14,4
149,Kaiser Foundation Hospital,3288 MOANALUA ROAD,HONOLULU,96819,HI,4150000,6225000,13726,WSF1,1980,1,HI000134,EFHM,15003005700,21.36863,-157.90677,COM6,1.5003E+14,4
150,Kaiser FH,3288 Moanalua Rd,Honolulu,96819,HI,8400000,12600000,27782,WSF1,nan,1,HI000109,EFHM,15003007502,21.36863,-157.90677,COM6,1.5003E+14,4
151,Kaiser Hawaii Kai Clinic,6700 KALANIANAOLE HWY,HONOLULU,96824,HI,4150000,6225000,13726,WSF1,1980,1,HI000135,EFHM,15003005700,21.284427,-157.709439,COM6,1.5003E+14,3
152,Kaiser Hawaii Kai Clinic,6700 Kalanianaole Hwy,Honolulu,96824,HI,8400000,12600000,27782,WSF1,nan,1,HI000065,EFHM,15003000108,21.28443,-157.70944,COM6,1.5003E+14,3
153,Kaiser Kahuku Clinic,56-565 KAMEHAMEHA HWY,KAHUKU,96731,HI,4150000,6225000,13726,WSF1,1980,1,HI000137,EFHM,15003005700,21.674908,-157.945786,COM6,1.5003E+14,4
154,Kaiser Kahuku Clinic,56-565 Kamehameha Hwy,Kahuku,96731,HI,8400000,12600000,27782,WSF1,nan,1,HI000110,EFHM,15003010100,21.67491,-157.94579,COM6,1.5003E+14,4
155,Kahuku High & Interm - Bldg A,56-490 KAM HWY,KAHUKU,96731,HI,3426675,3426675,19581,WSF1,1993,1,HI001148,EFS1,15003010100,21.675327,-157.947965,EDU1,1.5003E+14,4
156,Kahuku High & Interm - Bldg X,56-490 KAM HWY,KAHUKU,96731,HI,2255400,2255400,12888,WSF1,1980,1,HI001160,EFS1,15003010100,21.675327,-157.947965,EDU1,1.5003E+14,4
157,Kahuku High & Interm - Bldg O,56-490 KAM HWY,KAHUKU,96731,HI,602350,602350,3442,WSF1,1971,1,HI001153,EFS1,15003010100,21.675327,-157.947965,EDU1,1.5003E+14,4
158,Kahuku Elementary - Bldg C,56-170 PUALALEA ST,KAHUKU,96731,HI,545300,545300,3116,WSF1,1991,1,HI001147,EFS1,15003010100,21.674326,-157.951093,EDU1,1.5003E+14,4
159,WAIALUA EOC,67-170 FARRINGTON HWY,WAIALUA,96791,HI,4652000,6978000,18298,WSF1,1983,1,HI000009,EFEO,15003010100,21.674847,-157.946258,GOV2,1.5003E+14,4
160,Kaiser Mililani Clinic,95-660 LANIKUHANA AVE,MILILANI,96789,HI,4150000,6225000,13726,WSF1,1991,1,HI000141,EFHM,15003005700,21.450014,-158.005083,COM6,1.5003E+14,4
161,Kaiser Mililani Clinic,95-660 Lanikuhana Ave,Mililani,96789,HI,8400000,12600000,27782,WSF1,1991,1,HI000098,EFHM,15003008917,21.45001,-158.00508,COM6,1.5003E+14,4
162,Kaiser Nanaikeola Clinic,87-2116 FARRINGTON HWY,WAIANAE,96792,HI,4150000,6225000,13726,WSF1,1997,1,HI000143,EFHM,15003005700,21.386217,-158.149397,COM6,1.50039E+14,3
163,Kaiser Nanaikeola Clinic,87-2116 Farrington Hwy,Waianae,96792,HI,8400000,12600000,27782,WSF1,1997,1,HI000084,EFHM,15003940002,21.38622,-158.1494,COM6,1.50039E+14,3
164,Kapiolani Medical Center,1637 BINGHAM ST,HONOLULU,96826,HI,4150000,6225000,13726,WSF1,1965,1,HI000150,EFHM,15003005700,21.299408,-157.832805,COM6,1.5003E+14,4
165,Kapiolani Medical Center,1637 Bingham St,Honolulu,96826,HI,16800000,25200000,55565,WSF1,1965,1,HI000059,EFHL,15003002600,21.29941,-157.83281,COM6,1.5003E+14,4
166,Lanakila Health Center,1700 LANAKILA AVE,HONOLULU,96817,HI,4150000,6225000,13726,WSF1,1980,1,HI000171,EFHM,15003005700,21.327901,-157.861338,COM6,1.5003E+14,4
167,Lanakila Health Center,1700 Lanakila Ave,Honolulu,96817,HI,8400000,12600000,27782,WSF1,nan,1,HI000034,EFHM,15003004800,21.3279,-157.86134,COM6,1.5003E+14,4
168,Leeward Health Center,860 4TH ST,PEARL CITY,96782,HI,4150000,6225000,13726,WSF1,1980,1,HI000187,EFHM,15003005700,21.392836,-157.9695,COM6,1.5003E+14,4
169,Leeward Health Center,860 4th St,Pearl City,96782,HI,8400000,12600000,27782,WSF1,nan,1,HI000105,EFHM,15003008001,21.39284,-157.9695,COM6,1.5003E+14,4
170,Maluhia Elderly Care,1027 HALA DR,HONOLULU,96817,HI,4150000,6225000,13726,WSF1,1931,1,HI000190,EFHM,15003005700,21.329169,-157.861335,COM6,1.5003E+14,4
171,Maluhia Elderly Care,1027 Hala Dr,Honolulu,96817,HI,8400000,12600000,27782,WSF1,1931,1,HI000033,EFHM,15003004800,21.32917,-157.86134,COM6,1.5003E+14,4
172,Maunalani Hospital,5113 MAUNALANI CIR,HONOLULU,96816,HI,4150000,6225000,13726,WSF1,1980,1,HI000192,EFHM,15003005700,21.297345,-157.789022,COM6,1.5003E+14,4
173,Maunalani Hospital,5113 Maunalani Cir,Honolulu,96816,HI,8400000,12600000,27782,WSF1,nan,1,HI000063,EFHM,15003000902,21.29735,-157.78902,COM6,1.5003E+14,4
174,Straub Hawaii Kai Family Health,7192 KALANIANAOLE HWY,HONOLULU,96825,HI,4150000,6225000,13726,WSF1,1980,1,HI000214,EFHM,15003005700,21.278486,-157.705428,COM6,1.5003E+14,3
175,Straub Hawaii Kai FH,7192 Kalanianaole Hwy,Honolulu,96825,HI,8400000,12600000,27782,WSF1,nan,1,HI000066,EFHM,15003000112,21.27849,-157.70543,COM6,1.5003E+14,3
176,Wahiawa Clinic,910 CALIFORNIA AVE,WAHIAWA,96786,HI,4150000,6225000,13726,WSF1,1980,1,HI000229,EFHM,15003005700,21.498047,-158.025479,COM6,1.5003E+14,4
177,Wahiawa Clinic,910 California Ave,Wahiawa,96786,HI,8400000,12600000,27782,WSF1,nan,1,HI000082,EFHM,15003009300,21.49805,-158.02548,COM6,1.5003E+14,4
178,Waianae Health Center,86-234 FARRINGTON HWY,WAIANAE,96792,HI,4150000,6225000,13726,WSF1,1969,1,HI000231,EFHM,15003005700,21.430048,-158.180796,COM6,1.5003E+14,3
179,Waianae Health Center,86-234 Farrington Hwy,Waianae,96792,HI,8400000,12600000,27782,WSF1,1969,1,HI000083,EFHM,15003009703,21.43005,-158.1808,COM6,1.5003E+14,3
180,SAMUEL MAHELONA MEMORIAL HOSP,4800 KAWAIHAU ROAD,KAPAA,96746,HI,8400000,12600000,27782,WSF1,1986,1,HI000202,EFHM,15007040300,22.0902,-159.3169,COM6,1.5007E+14,4
181,KAUAI VETERANS MEM HOSPITAL,WAIMEA CANYON ROAD,WAIMEA,96796,HI,4200000,6300000,13891,WSF1,1981,2,HI000154,EFHS,15007040900,21.9581,-159.6704,COM6,1.5007E+14,4
182,Infusion Center/KCH,79-1019 Haukapila Street,Kealakekua,96750,HI,2000,3000,7,WSF1,1998,1,HI000121,EFHM,15001021402,19.51957,-155.91793,COM6,1.5001E+14,3
183,DESILVA ELEMENTARY SCHOOL,278 AINAKO AVENUE,HILO,nan,HI,7114.54,7114.54,30,WSF1,1963,1,HI001041,EFS1,15001020802,19.71285,-155.11724,EDU1,1.5001E+14,4
184,Dialysis Center/HMC,1190 Waianuenue Avenue,Hilo,96720,HI,4400,6600,15,WSF1,1968,1,HI000113,EFHL,15001020300,19.7183,-155.11047,COM6,1.5001E+14,4
185,Naalehu EMS,"95-1163 Kaalaiki Road, Building B",Naalehu,96722,HI,3200,4800,11,WSF1,1990,1,HI000195,EFHS,15001021202,19.06133,-155.58697,COM6,1.5001E+14,3
186,Naalehu Fire Station,95-1163 Kaalaiki Road,Naalehu,96772,HI,310500,465750,1221,WSF1,2006,1,HI000092,EFFS,15001021202,19.06133,-155.58663,GOV2,1.5001E+14,3
187,Kaiser High - Bldg B,511 LUNALILO HOME RD,HONOLULU,96825,HI,1262975,1262975,7217,WSF1,1971,1,HI001798,EFS1,15003000105,21.284778,-157.695995,EDU1,1.5003E+14,3
188,Kaiser High - Bldg B,511 Lunalilo Home Rd,Honolulu,96825,HI,1262.98,1262.98,7217,WSF1,1971,1,HI000560,EFS1,15003000112,21.28478,-157.696,EDU1,1.5003E+14,3
189,Campbell High - Bldg N,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,3893400,3893400,22248,WSF1,1971,1,HI001603,EFS1,15003008302,21.315775,-158.008347,EDU1,1.5003E+14,4
190,Campbell High - Bldg E,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,1478050,1478050,8446,WSF1,1973,1,HI001596,EFS1,15003008302,21.315775,-158.008347,EDU1,1.5003E+14,4
191,Pohakea Elementary - Bldg D,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,1249150,1249150,7138,WSF1,1965,1,HI001498,EFS1,15003008302,21.313723,-158.009911,EDU1,1.5003E+14,4
192,Kaimiloa Elem - Bldg B,91-1028 KAUNOLU ST,EWA BEACH,96706,HI,1131375,1131375,6465,WSF1,1978,1,HI001771,EFS1,15003008302,21.319207,-158.009188,EDU1,1.5003E+14,4
193,Kaimiloa Elem - Bldg P25,91-1028 KAUNOLU ST,EWA BEACH,96706,HI,156800,156800,896,WSF1,1968,1,HI001177,EFS1,15003008302,21.319207,-158.009188,EDU1,1.5003E+14,4
194,Lincoln Elementary - Bldg H,1202 PROSPECT ST,HONOLULU,96813,HI,1323175,1323175,7561,WSF1,1956,1,HI001310,EFS1,15003004300,21.312892,-157.840543,EDU1,1.5003E+14,4
195,Stevenson Middle - Bldg C,1202 PROSPECT ST,HONOLULU,96813,HI,703675,703675,4021,WSF1,1954,1,HI001573,EFS1,15003004300,21.310328,-157.840243,EDU1,1.5003E+14,4
