OBJECTID,CensusBlock,SURFACEROUGHNESS,SRIndex
2974,150010201002104,0.19900000,0.20000000
2975,150010201002026,0.19900000,0.20000000
2976,150010201002010,0.28400000,0.28000000
2977,150010201002050,0.11500000,0.12000000
2978,150010201001005,0.23700000,0.24000000
2979,150010201003127,0.32800000,0.33000000
2980,150010201004027,0.37900000,0.38000000
2981,150010217042046,0.11800000,0.12000000
2982,150010217023011,0.11900000,0.12000000
2983,150010217041010,0.19900000,0.20000000
2984,150010217043042,0.25700000,0.26000000
2985,150010217023195,0.11200000,0.11000000
2986,150010216015015,0.30500000,0.30000000
2987,150010215042096,0.31800000,0.32000000
2988,150010216044022,0.37800000,0.38000000
2989,150010216042012,0.28600000,0.29000000
2990,150010215092014,0.19000000,0.19000000
2991,150010215092008,0.24100000,0.24000000
2992,150010211064056,0.47200000,0.47000000
2993,150010211061063,0.44600000,0.45000000
